,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,Driver,TrackStatus,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,Position,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
3412,0 days 01:35:04.642000,77,90.612,40.0,3.0,,,False,HARD,8.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,3.0,True,-1.7900000000000063,-1.937,2.1610000000000014,2.443,-0.6950000000000074,-0.761
3413,0 days 01:36:35.269000,77,90.627,41.0,3.0,,,False,HARD,9.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,3.0,True,-1.7750000000000057,-1.921,2.176000000000002,2.46,-0.8530000000000086,-0.932
3414,0 days 01:38:05.746000,77,90.477,42.0,3.0,,,False,HARD,10.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,2.0,True,-1.9249999999999972,-2.083,2.0260000000000105,2.291,-1.086999999999989,-1.187
3415,0 days 01:39:36.418000,77,90.672,43.0,3.0,,,False,HARD,11.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,2.0,True,-1.730000000000004,-1.872,2.2210000000000036,2.511,-0.4480000000000075,-0.492
3416,0 days 01:41:06.183000,77,89.765,44.0,3.0,,,True,HARD,12.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,2.0,True,-2.6370000000000005,-2.854,1.3140000000000072,1.486,-1.5040000000000049,-1.648
3417,0 days 01:42:35.997000,77,89.814,45.0,3.0,,,False,HARD,13.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,2.0,True,-2.588000000000008,-2.801,1.3629999999999995,1.541,-1.2830000000000013,-1.408
3418,0 days 01:44:05.941000,77,89.944,46.0,3.0,,,False,HARD,14.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,2.0,True,-2.4579999999999984,-2.66,1.4930000000000092,1.688,-1.0429999999999922,-1.146
3419,0 days 01:45:36.870000,77,90.929,47.0,3.0,,,False,HARD,15.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,2.0,True,-1.472999999999999,-1.594,2.4780000000000086,2.802,-0.1910000000000025,-0.21
3420,0 days 01:47:06.896000,77,90.026,48.0,3.0,,,False,HARD,16.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,2.0,True,-2.3760000000000048,-2.571,1.5750000000000028,1.781,-0.8880000000000052,-0.977
3421,0 days 01:48:37.450000,77,90.554,49.0,3.0,,,False,HARD,17.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,2.0,True,-1.847999999999999,-2.0,2.1030000000000086,2.378,-0.23099999999999454,-0.254
3422,0 days 01:50:09.732000,77,92.282,50.0,3.0,,,False,HARD,18.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,3.0,True,-0.12000000000000455,-0.13,3.831000000000003,4.331,1.2509999999999906,1.374
3423,0 days 01:51:43.065000,77,93.333,51.0,3.0,,,False,HARD,19.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,3.0,True,0.9309999999999974,1.008,4.882000000000005,5.519,2.0180000000000007,2.21
3424,0 days 01:53:18.481000,77,95.416,52.0,3.0,,,False,HARD,20.0,True,Mercedes,BOT,1,True,5,70th Anniversary Grand Prix,True,C2,3.0,True,3.013999999999996,3.262,6.965000000000003,7.874,4.539999999999992,4.996
3425,0 days 00:34:57.719000,16,,1.0,1.0,0 days 00:00:07.934000,,False,MEDIUM,4.0,False,Ferrari,LEC,2,False,5,70th Anniversary Grand Prix,True,C3,10.0,False,,,,,,
3426,0 days 00:36:32.043000,16,94.324,2.0,1.0,,,False,MEDIUM,5.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,10.0,True,1.921999999999997,2.08,5.873000000000005,6.64,-0.21699999999999875,-0.23
3427,0 days 00:38:05.973000,16,93.93,3.0,1.0,,,False,MEDIUM,6.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,10.0,True,1.5280000000000058,1.654,5.479000000000013,6.194,-0.09299999999998931,-0.099
3428,0 days 00:39:39.645000,16,93.672,4.0,1.0,,,False,MEDIUM,7.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,10.0,True,1.269999999999996,1.374,5.221000000000004,5.903,-0.12300000000000466,-0.131
3429,0 days 00:41:13.348000,16,93.703,5.0,1.0,,,False,MEDIUM,8.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,10.0,True,1.301000000000002,1.408,5.2520000000000095,5.938,-0.3149999999999977,-0.335
3430,0 days 00:42:46.740000,16,93.392,6.0,1.0,,,False,MEDIUM,9.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,10.0,True,0.9899999999999949,1.071,4.9410000000000025,5.586,-0.39800000000001035,-0.424
3431,0 days 00:44:19.931000,16,93.191,7.0,1.0,,,False,MEDIUM,10.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,9.0,True,0.7890000000000015,0.854,4.740000000000009,5.359,-0.8400000000000034,-0.893
3432,0 days 00:45:52.988000,16,93.057,8.0,1.0,,,False,MEDIUM,11.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,8.0,True,0.6550000000000011,0.709,4.606000000000009,5.207,-0.3329999999999984,-0.357
3433,0 days 00:47:25.819000,16,92.831,9.0,1.0,,,False,MEDIUM,12.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,8.0,True,0.42900000000000205,0.464,4.38000000000001,4.952,-0.3229999999999933,-0.347
3434,0 days 00:48:58.951000,16,93.132,10.0,1.0,,,False,MEDIUM,13.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,8.0,True,0.730000000000004,0.79,4.681000000000012,5.292,-0.015999999999991132,-0.017
3435,0 days 00:50:31.897000,16,92.946,11.0,1.0,,,False,MEDIUM,14.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,8.0,True,0.5439999999999969,0.589,4.4950000000000045,5.082,0.0030000000000001137,0.003
3436,0 days 00:52:04.812000,16,92.915,12.0,1.0,,,False,MEDIUM,15.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,8.0,True,0.5130000000000052,0.555,4.464000000000013,5.047,-0.08299999999999841,-0.089
3437,0 days 00:53:37.241000,16,92.429,13.0,1.0,,,False,MEDIUM,16.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,7.0,True,0.027000000000001023,0.029,3.9780000000000086,4.497,-0.7890000000000015,-0.846
3438,0 days 00:55:09.921000,16,92.68,14.0,1.0,,,False,MEDIUM,17.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,7.0,True,0.2780000000000058,0.301,4.229000000000013,4.781,-0.27299999999999613,-0.294
3439,0 days 00:56:43.072000,16,93.151,15.0,1.0,,,False,MEDIUM,18.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,6.0,True,0.7489999999999952,0.811,4.700000000000003,5.314,-0.07900000000000773,-0.085
3440,0 days 00:58:15.324000,16,92.252,16.0,1.0,,,False,MEDIUM,19.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,5.0,True,-0.15000000000000568,-0.162,3.801000000000002,4.297,-0.9819999999999993,-1.053
3441,0 days 00:59:48.035000,16,92.711,17.0,1.0,,,False,MEDIUM,20.0,False,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C3,5.0,True,0.3089999999999975,0.334,4.260000000000005,4.816,-0.2540000000000049,-0.273
3442,0 days 01:01:19.786000,16,91.751,18.0,1.0,,0 days 01:01:13.903000,False,MEDIUM,21.0,False,Ferrari,LEC,1,False,5,70th Anniversary Grand Prix,True,C3,5.0,False,-0.6509999999999962,-0.705,3.3000000000000114,3.731,-0.9619999999999891,-1.038
3443,0 days 01:03:13.655000,16,113.869,19.0,2.0,0 days 01:01:43.358000,,False,HARD,,True,Ferrari,LEC,1,False,5,70th Anniversary Grand Prix,True,C2,12.0,False,21.467,23.232,25.418000000000006,28.737,20.510999999999996,21.97
3444,0 days 01:04:45.431000,16,91.776,20.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,10.0,True,-0.6260000000000048,-0.677,3.325000000000003,3.759,-1.2319999999999993,-1.325
3445,0 days 01:06:17.221000,16,91.79,21.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,10.0,True,-0.6119999999999948,-0.662,3.339000000000013,3.775,-0.9009999999999962,-0.972
3446,0 days 01:07:48.688000,16,91.467,22.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,10.0,True,-0.9350000000000023,-1.012,3.0160000000000053,3.41,-1.0019999999999953,-1.084
3447,0 days 01:09:20.066000,16,91.378,23.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,7.0,True,-1.024000000000001,-1.108,2.9270000000000067,3.309,-1.0919999999999987,-1.181
3448,0 days 01:10:51.633000,16,91.567,24.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,7.0,True,-0.835000000000008,-0.904,3.1159999999999997,3.523,-0.7060000000000031,-0.765
3449,0 days 01:12:22.997000,16,91.364,25.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,7.0,True,-1.0379999999999967,-1.123,2.913000000000011,3.293,-0.9559999999999889,-1.036
3450,0 days 01:13:54.395000,16,91.398,26.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,7.0,True,-1.0040000000000049,-1.087,2.9470000000000027,3.332,-0.8050000000000068,-0.873
3451,0 days 01:15:25.407000,16,91.012,27.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,6.0,True,-1.3900000000000006,-1.504,2.561000000000007,2.895,-1.441999999999993,-1.56
3452,0 days 01:16:56.211000,16,90.804,28.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,6.0,True,-1.597999999999999,-1.729,2.3530000000000086,2.66,-1.5040000000000049,-1.629
3453,0 days 01:18:26.879000,16,90.668,29.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,6.0,True,-1.7339999999999947,-1.877,2.217000000000013,2.506,-1.7249999999999943,-1.867
3454,0 days 01:19:57.610000,16,90.731,30.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,6.0,True,-1.6710000000000065,-1.808,2.280000000000001,2.578,-1.3950000000000102,-1.514
3455,0 days 01:21:28.314000,16,90.704,31.0,2.0,,,False,HARD,,True,Ferrari,LEC,2,True,5,70th Anniversary Grand Prix,True,C2,5.0,False,-1.6980000000000075,-1.838,2.253,2.547,-2.156000000000006,-2.322
3456,0 days 01:22:58.943000,16,90.629,32.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-1.7729999999999961,-1.919,2.1780000000000115,2.462,-1.644999999999996,-1.783
3457,0 days 01:24:30.358000,16,91.415,33.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-0.9869999999999948,-1.068,2.964000000000013,3.351,-0.8189999999999884,-0.888
3458,0 days 01:26:01.559000,16,91.201,34.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-1.2010000000000076,-1.3,2.75,3.109,-0.8410000000000082,-0.914
3459,0 days 01:27:32.537000,16,90.978,35.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-1.4240000000000066,-1.541,2.527000000000001,2.857,-0.9350000000000023,-1.017
3460,0 days 01:29:03.489000,16,90.952,36.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,False,5,70th Anniversary Grand Prix,True,C2,4.0,False,-1.4500000000000028,-1.569,2.5010000000000048,2.828,-0.7849999999999966,-0.856
3461,0 days 01:30:34.400000,16,90.911,37.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-1.4909999999999997,-1.614,2.460000000000008,2.781,-0.9320000000000022,-1.015
3462,0 days 01:32:05.038000,16,90.638,38.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-1.7639999999999958,-1.909,2.187000000000012,2.473,-0.9979999999999905,-1.089
3463,0 days 01:33:35.590000,16,90.552,39.0,2.0,,,True,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-1.8499999999999943,-2.002,2.1010000000000133,2.375,-0.958999999999989,-1.048
3464,0 days 01:35:06.343000,16,90.753,40.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-1.649000000000001,-1.785,2.3020000000000067,2.603,-0.554000000000002,-0.607
3465,0 days 01:36:37.397000,16,91.054,41.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-1.347999999999999,-1.459,2.6030000000000086,2.943,-0.42600000000000193,-0.466
3466,0 days 01:38:08.609000,16,91.212,42.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,3.0,True,-1.1899999999999977,-1.288,2.76100000000001,3.122,-0.35199999999998965,-0.384
3467,0 days 01:39:39.731000,16,91.122,43.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,3.0,True,-1.2800000000000011,-1.385,2.6710000000000065,3.02,0.001999999999995339,0.002
3468,0 days 01:41:10.563000,16,90.832,44.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,3.0,True,-1.5700000000000074,-1.699,2.3810000000000002,2.692,-0.4370000000000118,-0.479
3469,0 days 01:42:42.282000,16,91.719,45.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-0.6830000000000069,-0.739,3.2680000000000007,3.695,0.6219999999999999,0.683
3470,0 days 01:44:13.795000,16,91.513,46.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-0.8889999999999958,-0.962,3.062000000000012,3.462,0.5260000000000105,0.578
3471,0 days 01:45:45.168000,16,91.373,47.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-1.0289999999999964,-1.114,2.9220000000000113,3.304,0.2530000000000001,0.278
3472,0 days 01:47:16.770000,16,91.602,48.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-0.7999999999999972,-0.866,3.1510000000000105,3.562,0.6880000000000024,0.757
3473,0 days 01:48:48.833000,16,92.063,49.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-0.33899999999999864,-0.367,3.612000000000009,4.084,1.2780000000000058,1.408
3474,0 days 01:50:22.887000,16,94.054,50.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,1.652000000000001,1.788,5.603000000000009,6.335,3.022999999999996,3.321
3475,0 days 01:51:56.704000,16,93.817,51.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,1.414999999999992,1.531,5.366,6.067,2.5019999999999953,2.74
3476,0 days 01:53:28.545000,16,91.841,52.0,2.0,,,False,HARD,,True,Ferrari,LEC,1,True,5,70th Anniversary Grand Prix,True,C2,4.0,True,-0.561000000000007,-0.607,3.3900000000000006,3.833,0.9649999999999892,1.062
3477,0 days 00:34:57.170000,23,,1.0,1.0,0 days 00:00:07.934000,,False,MEDIUM,4.0,False,Red Bull Racing,ALB,2,False,5,70th Anniversary Grand Prix,True,C3,9.0,False,,,,,,
3478,0 days 00:36:31.253000,23,94.083,2.0,1.0,,,False,MEDIUM,5.0,False,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C3,9.0,True,1.6809999999999974,1.819,5.632000000000005,6.367,-0.4579999999999984,-0.484
3479,0 days 00:38:05.055000,23,93.802,3.0,1.0,,,False,MEDIUM,6.0,False,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C3,9.0,True,1.4000000000000057,1.515,5.351000000000013,6.05,-0.22099999999998943,-0.235
3480,0 days 00:39:38.672000,23,93.617,4.0,1.0,,,False,MEDIUM,7.0,False,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C3,9.0,True,1.2150000000000034,1.315,5.166000000000011,5.841,-0.17799999999999727,-0.19
3481,0 days 00:41:12.375000,23,93.703,5.0,1.0,,,False,MEDIUM,8.0,False,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C3,9.0,True,1.301000000000002,1.408,5.2520000000000095,5.938,-0.3149999999999977,-0.335
3482,0 days 00:42:45.424000,23,93.049,6.0,1.0,,0 days 00:42:39.598000,False,MEDIUM,9.0,False,Red Bull Racing,ALB,1,False,5,70th Anniversary Grand Prix,True,C3,9.0,False,0.6470000000000056,0.7,4.598000000000013,5.198,-0.7409999999999997,-0.79
3483,0 days 00:44:37.846000,23,112.422,7.0,2.0,0 days 00:43:07.968000,,False,HARD,1.0,True,Red Bull Racing,ALB,1,False,5,70th Anniversary Grand Prix,True,C2,20.0,False,20.019999999999996,21.666,23.971000000000004,27.101,18.39099999999999,19.558
3484,0 days 00:46:09.835000,23,91.989,8.0,2.0,,,False,HARD,2.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,19.0,True,-0.4129999999999967,-0.447,3.538000000000011,4.0,-1.4009999999999962,-1.5
3485,0 days 00:47:43.246000,23,93.411,9.0,2.0,,,False,HARD,3.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,18.0,True,1.0090000000000003,1.092,4.960000000000008,5.608,0.257000000000005,0.276
3486,0 days 00:49:17.353000,23,94.107,10.0,2.0,,,False,HARD,4.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,16.0,True,1.7049999999999983,1.845,5.656000000000006,6.395,0.9590000000000032,1.03
3487,0 days 00:50:51.230000,23,93.877,11.0,2.0,,,False,HARD,5.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,16.0,True,1.4749999999999943,1.596,5.426000000000002,6.134,0.9339999999999975,1.005
3488,0 days 00:52:25.259000,23,94.029,12.0,2.0,,,False,HARD,6.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,16.0,True,1.6269999999999953,1.761,5.578000000000003,6.306,1.0309999999999917,1.109
3489,0 days 00:53:59.695000,23,94.436,13.0,2.0,,,False,HARD,7.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,15.0,True,2.034000000000006,2.201,5.985000000000014,6.766,1.2180000000000035,1.307
3490,0 days 00:55:31.939000,23,92.244,14.0,2.0,,,False,HARD,8.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,15.0,True,-0.15800000000000125,-0.171,3.7930000000000064,4.288,-0.7090000000000032,-0.763
3491,0 days 00:57:04.208000,23,92.269,15.0,2.0,,,False,HARD,9.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,15.0,True,-0.13299999999999557,-0.144,3.818000000000012,4.317,-0.9609999999999985,-1.031
3492,0 days 00:58:36.948000,23,92.74,16.0,2.0,,,False,HARD,10.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,15.0,True,0.33799999999999386,0.366,4.2890000000000015,4.849,-0.4939999999999998,-0.53
3493,0 days 01:00:10.624000,23,93.676,17.0,2.0,,,False,HARD,11.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,15.0,True,1.274000000000001,1.379,5.2250000000000085,5.907,0.7109999999999985,0.765
3494,0 days 01:01:44.181000,23,93.557,18.0,2.0,,,False,HARD,12.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,14.0,True,1.1550000000000011,1.25,5.106000000000009,5.773,0.8440000000000083,0.91
3495,0 days 01:03:18.376000,23,94.195,19.0,2.0,,,False,HARD,13.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,14.0,True,1.7929999999999922,1.94,5.744,6.494,0.8369999999999891,0.897
3496,0 days 01:04:51.726000,23,93.35,20.0,2.0,,,False,HARD,14.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,13.0,True,0.9479999999999933,1.026,4.899000000000001,5.539,0.34199999999999875,0.368
3497,0 days 01:06:24.084000,23,92.358,21.0,2.0,,,False,HARD,15.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,12.0,True,-0.04399999999999693,-0.048,3.9070000000000107,4.417,-0.3329999999999984,-0.359
3498,0 days 01:07:55.869000,23,91.785,22.0,2.0,,,False,HARD,16.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,12.0,True,-0.6170000000000044,-0.668,3.334000000000003,3.769,-0.6839999999999975,-0.74
3499,0 days 01:09:27.245000,23,91.376,23.0,2.0,,,False,HARD,17.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,9.0,True,-1.0259999999999962,-1.11,2.9250000000000114,3.307,-1.093999999999994,-1.183
3500,0 days 01:10:58.987000,23,91.742,24.0,2.0,,,False,HARD,18.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,9.0,True,-0.6599999999999966,-0.714,3.291000000000011,3.721,-0.5309999999999917,-0.575
3501,0 days 01:12:30.672000,23,91.685,25.0,2.0,,,False,HARD,19.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,9.0,True,-0.7169999999999987,-0.776,3.234000000000009,3.656,-0.6349999999999909,-0.688
3502,0 days 01:14:02.400000,23,91.728,26.0,2.0,,,False,HARD,20.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,9.0,True,-0.6740000000000066,-0.729,3.277000000000001,3.705,-0.4750000000000085,-0.515
3503,0 days 01:15:34.570000,23,92.17,27.0,2.0,,,False,HARD,21.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,8.0,True,-0.23199999999999932,-0.251,3.7190000000000083,4.205,-0.2839999999999918,-0.307
3504,0 days 01:17:06.396000,23,91.826,28.0,2.0,,,False,HARD,22.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,8.0,True,-0.5760000000000076,-0.623,3.375,3.816,-0.48200000000001353,-0.522
3505,0 days 01:18:37.529000,23,91.133,29.0,2.0,,,False,HARD,23.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,7.0,True,-1.2690000000000055,-1.373,2.682000000000002,3.032,-1.2600000000000051,-1.364
3506,0 days 01:20:07.969000,23,90.44,30.0,2.0,,0 days 01:20:02.127000,False,HARD,24.0,True,Red Bull Racing,ALB,1,False,5,70th Anniversary Grand Prix,True,C2,7.0,False,-1.9620000000000033,-2.123,1.9890000000000043,2.249,-1.686000000000007,-1.83
3507,0 days 01:21:59.211000,23,111.242,31.0,3.0,0 days 01:20:30.221000,,False,HARD,1.0,True,Red Bull Racing,ALB,2,False,5,70th Anniversary Grand Prix,True,C2,11.0,False,18.840000000000003,20.389,22.79100000000001,25.767,18.382000000000005,19.795
3508,0 days 01:23:30.256000,23,91.045,32.0,3.0,,,False,HARD,2.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,11.0,True,-1.3569999999999993,-1.469,2.5940000000000083,2.933,-1.2289999999999992,-1.332
3509,0 days 01:25:02.108000,23,91.852,33.0,3.0,,,False,HARD,3.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,11.0,True,-0.5499999999999972,-0.595,3.4010000000000105,3.845,-0.3819999999999908,-0.414
3510,0 days 01:26:34.101000,23,91.993,34.0,3.0,,,False,HARD,4.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,10.0,True,-0.409000000000006,-0.443,3.5420000000000016,4.004,-0.049000000000006594,-0.053
3511,0 days 01:28:05.204000,23,91.103,35.0,3.0,,,False,HARD,5.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,8.0,True,-1.2990000000000066,-1.406,2.652000000000001,2.998,-0.8100000000000023,-0.881
3512,0 days 01:29:35.752000,23,90.548,36.0,3.0,,,False,HARD,6.0,True,Red Bull Racing,ALB,1,True,5,70th Anniversary Grand Prix,True,C2,7.0,True,-1.8539999999999992,-2.006,2.0970000000000084,2.371,-1.188999999999993,-1.296
