Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,RoundNumber,EventName
0 days 02:26:39.533000,22,0 days 00:01:37.624000,50,,,0 days 00:00:31.076000,0 days 00:00:42.378000,0 days 00:00:24.170000,0 days 02:25:32.985000,0 days 02:26:15.363000,0 days 02:26:39.533000,233.0,261.0,282.0,306.0,False,SOFT,13.0,False,4,0 days 02:25:01.909000,AlphaTauri,TSU,1,True,2023-03-05 16:26:03.758,1,Bahrain Grand Prix
0 days 02:28:17.239000,22,0 days 00:01:37.706000,51,,,0 days 00:00:31.074000,0 days 00:00:42.499000,0 days 00:00:24.133000,0 days 02:27:10.607000,0 days 02:27:53.106000,0 days 02:28:17.239000,232.0,258.0,283.0,304.0,False,SOFT,14.0,False,4,0 days 02:26:39.533000,AlphaTauri,TSU,1,True,2023-03-05 16:27:41.382,1,Bahrain Grand Prix
0 days 02:29:54.829000,22,0 days 00:01:37.590000,52,,,0 days 00:00:31.005000,0 days 00:00:42.419000,0 days 00:00:24.166000,0 days 02:28:48.244000,0 days 02:29:30.663000,0 days 02:29:54.829000,234.0,262.0,287.0,,False,SOFT,15.0,False,4,0 days 02:28:17.239000,AlphaTauri,TSU,1,True,2023-03-05 16:29:19.088,1,Bahrain Grand Prix
0 days 02:31:32.504000,22,0 days 00:01:37.675000,53,,,0 days 00:00:30.863000,0 days 00:00:42.461000,0 days 00:00:24.351000,0 days 02:30:25.692000,0 days 02:31:08.153000,0 days 02:31:32.504000,233.0,263.0,287.0,317.0,False,SOFT,16.0,False,4,0 days 02:29:54.829000,AlphaTauri,TSU,1,True,2023-03-05 16:30:56.678,1,Bahrain Grand Prix
0 days 02:33:10.224000,22,0 days 00:01:37.720000,54,,,0 days 00:00:31.051000,0 days 00:00:42.411000,0 days 00:00:24.258000,0 days 02:32:03.555000,0 days 02:32:45.966000,0 days 02:33:10.224000,234.0,261.0,287.0,318.0,False,SOFT,17.0,False,4,0 days 02:31:32.504000,AlphaTauri,TSU,1,True,2023-03-05 16:32:34.353,1,Bahrain Grand Prix
0 days 02:34:48.169000,22,0 days 00:01:37.945000,55,,,0 days 00:00:30.804000,0 days 00:00:42.709000,0 days 00:00:24.432000,0 days 02:33:41.028000,0 days 02:34:23.737000,0 days 02:34:48.169000,232.0,262.0,287.0,321.0,False,SOFT,18.0,False,4,0 days 02:33:10.224000,AlphaTauri,TSU,1,True,2023-03-05 16:34:12.073,1,Bahrain Grand Prix
0 days 02:36:26.271000,22,0 days 00:01:38.102000,56,,,0 days 00:00:30.921000,0 days 00:00:42.841000,0 days 00:00:24.340000,0 days 02:35:19.090000,0 days 02:36:01.931000,0 days 02:36:26.271000,233.0,260.0,288.0,323.0,False,SOFT,19.0,False,4,0 days 02:34:48.169000,AlphaTauri,TSU,1,True,2023-03-05 16:35:50.018,1,Bahrain Grand Prix
0 days 02:38:04.517000,22,0 days 00:01:38.246000,57,,,0 days 00:00:30.946000,0 days 00:00:42.795000,0 days 00:00:24.505000,0 days 02:36:57.217000,0 days 02:37:40.012000,0 days 02:38:04.517000,234.0,262.0,285.0,320.0,False,SOFT,20.0,False,4,0 days 02:36:26.271000,AlphaTauri,TSU,1,True,2023-03-05 16:37:28.120,1,Bahrain Grand Prix
0 days 01:04:23.742000,2,,1,0 days 00:25:52.786000,,,0 days 00:00:45.330000,0 days 00:00:24.706000,,0 days 01:03:59.119000,0 days 01:04:23.775000,224.0,249.0,283.0,269.0,False,SOFT,1.0,True,1,0 days 01:02:36.652000,Williams,SAR,2,False,2023-03-05 15:03:38.501,1,Bahrain Grand Prix
0 days 01:06:04.209000,2,0 days 00:01:40.467000,2,,,0 days 00:00:31.795000,0 days 00:00:43.956000,0 days 00:00:24.716000,0 days 01:04:55.537000,0 days 01:05:39.493000,0 days 01:06:04.209000,231.0,248.0,283.0,309.0,False,SOFT,2.0,True,1,0 days 01:04:23.742000,Williams,SAR,2,True,2023-03-05 15:05:25.591,1,Bahrain Grand Prix
0 days 01:07:44.558000,2,0 days 00:01:40.349000,3,,,0 days 00:00:31.746000,0 days 00:00:43.800000,0 days 00:00:24.803000,0 days 01:06:35.955000,0 days 01:07:19.755000,0 days 01:07:44.558000,,245.0,288.0,300.0,False,SOFT,3.0,True,1,0 days 01:06:04.209000,Williams,SAR,1,True,2023-03-05 15:07:06.058,1,Bahrain Grand Prix
0 days 01:09:25.202000,2,0 days 00:01:40.644000,4,,,0 days 00:00:31.421000,0 days 00:00:44.124000,0 days 00:00:25.099000,0 days 01:08:15.979000,0 days 01:09:00.103000,0 days 01:09:25.202000,228.0,242.0,288.0,327.0,False,SOFT,4.0,True,1,0 days 01:07:44.558000,Williams,SAR,1,True,2023-03-05 15:08:46.407,1,Bahrain Grand Prix
0 days 01:11:06.104000,2,0 days 00:01:40.902000,5,,,0 days 00:00:31.603000,0 days 00:00:44.497000,0 days 00:00:24.802000,0 days 01:09:56.805000,0 days 01:10:41.302000,0 days 01:11:06.104000,229.0,243.0,282.0,310.0,False,SOFT,5.0,True,1,0 days 01:09:25.202000,Williams,SAR,1,True,2023-03-05 15:10:27.051,1,Bahrain Grand Prix
0 days 01:12:46.895000,2,0 days 00:01:40.791000,6,,,0 days 00:00:31.776000,0 days 00:00:44.129000,0 days 00:00:24.886000,0 days 01:11:37.880000,0 days 01:12:22.009000,0 days 01:12:46.895000,230.0,240.0,287.0,303.0,False,SOFT,6.0,True,1,0 days 01:11:06.104000,Williams,SAR,1,True,2023-03-05 15:12:07.953,1,Bahrain Grand Prix
0 days 01:14:27.787000,2,0 days 00:01:40.892000,7,,,0 days 00:00:31.801000,0 days 00:00:44.190000,0 days 00:00:24.901000,0 days 01:13:18.696000,0 days 01:14:02.886000,0 days 01:14:27.787000,227.0,246.0,287.0,308.0,False,SOFT,7.0,True,1,0 days 01:12:46.895000,Williams,SAR,1,True,2023-03-05 15:13:48.744,1,Bahrain Grand Prix
0 days 01:16:08.655000,2,0 days 00:01:40.868000,8,,,0 days 00:00:31.647000,0 days 00:00:44.392000,0 days 00:00:24.829000,0 days 01:14:59.434000,0 days 01:15:43.826000,0 days 01:16:08.655000,231.0,245.0,286.0,312.0,False,SOFT,8.0,True,1,0 days 01:14:27.787000,Williams,SAR,1,True,2023-03-05 15:15:29.636,1,Bahrain Grand Prix
0 days 01:17:49.563000,2,0 days 00:01:40.908000,9,,,0 days 00:00:31.948000,0 days 00:00:44.066000,0 days 00:00:24.894000,0 days 01:16:40.603000,0 days 01:17:24.669000,0 days 01:17:49.563000,230.0,247.0,287.0,308.0,False,SOFT,9.0,True,1,0 days 01:16:08.655000,Williams,SAR,1,True,2023-03-05 15:17:10.504,1,Bahrain Grand Prix
0 days 01:19:30.696000,2,0 days 00:01:41.133000,10,,,0 days 00:00:31.594000,0 days 00:00:44.481000,0 days 00:00:25.058000,0 days 01:18:21.157000,0 days 01:19:05.638000,0 days 01:19:30.696000,229.0,250.0,281.0,323.0,False,SOFT,10.0,True,1,0 days 01:17:49.563000,Williams,SAR,1,True,2023-03-05 15:18:51.412,1,Bahrain Grand Prix
0 days 01:21:12.228000,2,0 days 00:01:41.532000,11,,,0 days 00:00:32.122000,0 days 00:00:44.370000,0 days 00:00:25.040000,0 days 01:20:02.818000,0 days 01:20:47.188000,0 days 01:21:12.228000,,247.0,280.0,305.0,False,SOFT,11.0,True,1,0 days 01:19:30.696000,Williams,SAR,1,True,2023-03-05 15:20:32.545,1,Bahrain Grand Prix
0 days 01:22:56.108000,2,0 days 00:01:43.880000,12,,0 days 01:22:54.364000,0 days 00:00:32.031000,0 days 00:00:44.118000,0 days 00:00:27.731000,0 days 01:21:44.259000,0 days 01:22:28.377000,0 days 01:22:56.108000,,251.0,,,False,SOFT,12.0,True,1,0 days 01:21:12.228000,Williams,SAR,1,False,2023-03-05 15:22:14.077,1,Bahrain Grand Prix
0 days 01:24:56.363000,2,0 days 00:02:00.255000,13,0 days 01:23:19.958000,,0 days 00:00:53.407000,0 days 00:00:42.646000,0 days 00:00:24.202000,0 days 01:23:49.515000,0 days 01:24:32.161000,0 days 01:24:56.363000,233.0,246.0,284.0,219.0,False,SOFT,1.0,True,2,0 days 01:22:56.108000,Williams,SAR,1,False,2023-03-05 15:23:57.957,1,Bahrain Grand Prix
0 days 01:26:34.776000,2,0 days 00:01:38.413000,14,,,0 days 00:00:31.156000,0 days 00:00:42.959000,0 days 00:00:24.298000,0 days 01:25:27.519000,0 days 01:26:10.478000,0 days 01:26:34.776000,,245.0,287.0,305.0,False,SOFT,2.0,True,2,0 days 01:24:56.363000,Williams,SAR,1,True,2023-03-05 15:25:58.212,1,Bahrain Grand Prix
0 days 01:28:13.809000,2,0 days 00:01:39.033000,15,,,0 days 00:00:31.192000,0 days 00:00:43.462000,0 days 00:00:24.379000,0 days 01:27:05.968000,0 days 01:27:49.430000,0 days 01:28:13.809000,226.0,245.0,289.0,314.0,False,SOFT,3.0,True,2,0 days 01:26:34.776000,Williams,SAR,1,True,2023-03-05 15:27:36.625,1,Bahrain Grand Prix
0 days 01:29:52.797000,2,0 days 00:01:38.988000,16,,,0 days 00:00:31.239000,0 days 00:00:43.299000,0 days 00:00:24.450000,0 days 01:28:45.048000,0 days 01:29:28.347000,0 days 01:29:52.797000,231.0,248.0,288.0,326.0,False,SOFT,4.0,True,2,0 days 01:28:13.809000,Williams,SAR,1,True,2023-03-05 15:29:15.658,1,Bahrain Grand Prix
0 days 01:31:32.236000,2,0 days 00:01:39.439000,17,,,0 days 00:00:31.439000,0 days 00:00:43.542000,0 days 00:00:24.458000,0 days 01:30:24.236000,0 days 01:31:07.778000,0 days 01:31:32.236000,232.0,245.0,283.0,320.0,False,SOFT,5.0,True,2,0 days 01:29:52.797000,Williams,SAR,1,True,2023-03-05 15:30:54.646,1,Bahrain Grand Prix
0 days 01:33:11.635000,2,0 days 00:01:39.399000,18,,,0 days 00:00:31.497000,0 days 00:00:43.423000,0 days 00:00:24.479000,0 days 01:32:03.733000,0 days 01:32:47.156000,0 days 01:33:11.635000,231.0,242.0,282.0,298.0,False,SOFT,6.0,True,2,0 days 01:31:32.236000,Williams,SAR,1,True,2023-03-05 15:32:34.085,1,Bahrain Grand Prix
0 days 01:34:50.855000,2,0 days 00:01:39.220000,19,,,0 days 00:00:31.300000,0 days 00:00:43.546000,0 days 00:00:24.374000,0 days 01:33:42.935000,0 days 01:34:26.481000,0 days 01:34:50.855000,232.0,246.0,283.0,308.0,False,SOFT,7.0,True,2,0 days 01:33:11.635000,Williams,SAR,1,True,2023-03-05 15:34:13.484,1,Bahrain Grand Prix
0 days 01:36:30.041000,2,0 days 00:01:39.186000,20,,,0 days 00:00:31.337000,0 days 00:00:43.390000,0 days 00:00:24.459000,0 days 01:35:22.192000,0 days 01:36:05.582000,0 days 01:36:30.041000,233.0,247.0,283.0,,False,SOFT,8.0,True,2,0 days 01:34:50.855000,Williams,SAR,1,True,2023-03-05 15:35:52.704,1,Bahrain Grand Prix
0 days 01:38:09.653000,2,0 days 00:01:39.612000,21,,,0 days 00:00:31.466000,0 days 00:00:43.620000,0 days 00:00:24.526000,0 days 01:37:01.507000,0 days 01:37:45.127000,0 days 01:38:09.653000,231.0,241.0,282.0,307.0,False,SOFT,9.0,True,2,0 days 01:36:30.041000,Williams,SAR,1,True,2023-03-05 15:37:31.890,1,Bahrain Grand Prix
0 days 01:39:49.015000,2,0 days 00:01:39.362000,22,,,0 days 00:00:31.385000,0 days 00:00:43.461000,0 days 00:00:24.516000,0 days 01:38:41.038000,0 days 01:39:24.499000,0 days 01:39:49.015000,234.0,247.0,283.0,306.0,False,SOFT,10.0,True,2,0 days 01:38:09.653000,Williams,SAR,1,True,2023-03-05 15:39:11.502,1,Bahrain Grand Prix
0 days 01:41:28.707000,2,0 days 00:01:39.692000,23,,,0 days 00:00:31.630000,0 days 00:00:43.546000,0 days 00:00:24.516000,0 days 01:40:20.645000,0 days 01:41:04.191000,0 days 01:41:28.707000,231.0,248.0,283.0,307.0,False,SOFT,11.0,True,2,0 days 01:39:49.015000,Williams,SAR,1,True,2023-03-05 15:40:50.864,1,Bahrain Grand Prix
0 days 01:43:08.579000,2,0 days 00:01:39.872000,24,,,0 days 00:00:31.583000,0 days 00:00:43.663000,0 days 00:00:24.626000,0 days 01:42:00.290000,0 days 01:42:43.953000,0 days 01:43:08.579000,233.0,244.0,282.0,,False,SOFT,12.0,True,2,0 days 01:41:28.707000,Williams,SAR,1,True,2023-03-05 15:42:30.556,1,Bahrain Grand Prix
0 days 01:44:48.413000,2,0 days 00:01:39.834000,25,,,0 days 00:00:31.581000,0 days 00:00:43.719000,0 days 00:00:24.534000,0 days 01:43:40.160000,0 days 01:44:23.879000,0 days 01:44:48.413000,231.0,249.0,283.0,,False,SOFT,13.0,True,2,0 days 01:43:08.579000,Williams,SAR,1,True,2023-03-05 15:44:10.428,1,Bahrain Grand Prix
0 days 01:46:28.419000,2,0 days 00:01:40.006000,26,,,0 days 00:00:31.621000,0 days 00:00:43.912000,0 days 00:00:24.473000,0 days 01:45:20.034000,0 days 01:46:03.946000,0 days 01:46:28.419000,232.0,246.0,282.0,306.0,False,SOFT,14.0,True,2,0 days 01:44:48.413000,Williams,SAR,1,True,2023-03-05 15:45:50.262,1,Bahrain Grand Prix
0 days 01:48:08.021000,2,0 days 00:01:39.602000,27,,,0 days 00:00:31.547000,0 days 00:00:43.585000,0 days 00:00:24.470000,0 days 01:46:59.966000,0 days 01:47:43.551000,0 days 01:48:08.021000,233.0,249.0,282.0,307.0,False,SOFT,15.0,True,2,0 days 01:46:28.419000,Williams,SAR,1,True,2023-03-05 15:47:30.268,1,Bahrain Grand Prix
0 days 01:49:47.641000,2,0 days 00:01:39.620000,28,,,0 days 00:00:31.548000,0 days 00:00:43.544000,0 days 00:00:24.528000,0 days 01:48:39.569000,0 days 01:49:23.113000,0 days 01:49:47.641000,,252.0,281.0,,False,SOFT,16.0,True,2,0 days 01:48:08.021000,Williams,SAR,1,True,2023-03-05 15:49:09.870,1,Bahrain Grand Prix
0 days 01:51:27.314000,2,0 days 00:01:39.673000,29,,,0 days 00:00:31.672000,0 days 00:00:43.498000,0 days 00:00:24.503000,0 days 01:50:19.313000,0 days 01:51:02.811000,0 days 01:51:27.314000,234.0,252.0,282.0,305.0,False,SOFT,17.0,True,2,0 days 01:49:47.641000,Williams,SAR,1,True,2023-03-05 15:50:49.490,1,Bahrain Grand Prix
0 days 01:53:09.723000,2,0 days 00:01:42.409000,30,,0 days 01:53:07.988000,0 days 00:00:31.687000,0 days 00:00:43.426000,0 days 00:00:27.296000,0 days 01:51:59.001000,0 days 01:52:42.427000,0 days 01:53:09.723000,233.0,257.0,,307.0,False,SOFT,18.0,True,2,0 days 01:51:27.314000,Williams,SAR,1,False,2023-03-05 15:52:29.163,1,Bahrain Grand Prix
0 days 01:55:09.026000,2,0 days 00:01:59.303000,31,0 days 01:53:33.675000,,0 days 00:00:53.340000,0 days 00:00:42.124000,0 days 00:00:23.839000,0 days 01:54:03.063000,0 days 01:54:45.187000,0 days 01:55:09.026000,234.0,253.0,283.0,221.0,False,HARD,1.0,True,3,0 days 01:53:09.723000,Williams,SAR,1,False,2023-03-05 15:54:11.572,1,Bahrain Grand Prix
0 days 01:56:46.639000,2,0 days 00:01:37.613000,32,,,0 days 00:00:30.975000,0 days 00:00:42.694000,0 days 00:00:23.944000,0 days 01:55:40.001000,0 days 01:56:22.695000,0 days 01:56:46.639000,233.0,248.0,283.0,305.0,False,HARD,2.0,True,3,0 days 01:55:09.026000,Williams,SAR,1,True,2023-03-05 15:56:10.875,1,Bahrain Grand Prix
0 days 01:58:24.501000,2,0 days 00:01:37.862000,33,,,0 days 00:00:31.078000,0 days 00:00:42.708000,0 days 00:00:24.076000,0 days 01:57:17.717000,0 days 01:58:00.425000,0 days 01:58:24.501000,235.0,247.0,283.0,296.0,False,HARD,3.0,True,3,0 days 01:56:46.639000,Williams,SAR,1,True,2023-03-05 15:57:48.488,1,Bahrain Grand Prix
0 days 02:00:02.403000,2,0 days 00:01:37.902000,34,,,0 days 00:00:31.157000,0 days 00:00:42.798000,0 days 00:00:23.947000,0 days 01:58:55.658000,0 days 01:59:38.456000,0 days 02:00:02.403000,,249.0,283.0,307.0,False,HARD,4.0,True,3,0 days 01:58:24.501000,Williams,SAR,1,True,2023-03-05 15:59:26.350,1,Bahrain Grand Prix
0 days 02:01:40.432000,2,0 days 00:01:38.029000,35,,,0 days 00:00:31.176000,0 days 00:00:42.790000,0 days 00:00:24.063000,0 days 02:00:33.579000,0 days 02:01:16.369000,0 days 02:01:40.432000,,251.0,283.0,308.0,False,HARD,5.0,True,3,0 days 02:00:02.403000,Williams,SAR,1,True,2023-03-05 16:01:04.252,1,Bahrain Grand Prix
0 days 02:03:18.149000,2,0 days 00:01:37.717000,36,,,0 days 00:00:31.091000,0 days 00:00:42.688000,0 days 00:00:23.938000,0 days 02:02:11.523000,0 days 02:02:54.211000,0 days 02:03:18.149000,234.0,254.0,283.0,307.0,False,HARD,6.0,True,3,0 days 02:01:40.432000,Williams,SAR,1,True,2023-03-05 16:02:42.281,1,Bahrain Grand Prix
0 days 02:04:55.980000,2,0 days 00:01:37.831000,37,,,0 days 00:00:31.087000,0 days 00:00:42.803000,0 days 00:00:23.941000,0 days 02:03:49.236000,0 days 02:04:32.039000,0 days 02:04:55.980000,235.0,252.0,283.0,,False,HARD,7.0,True,3,0 days 02:03:18.149000,Williams,SAR,1,True,2023-03-05 16:04:19.998,1,Bahrain Grand Prix
0 days 02:06:33.995000,2,0 days 00:01:38.015000,38,,,0 days 00:00:31.136000,0 days 00:00:42.813000,0 days 00:00:24.066000,0 days 02:05:27.116000,0 days 02:06:09.929000,0 days 02:06:33.995000,234.0,250.0,283.0,308.0,False,HARD,8.0,True,3,0 days 02:04:55.980000,Williams,SAR,1,True,2023-03-05 16:05:57.829,1,Bahrain Grand Prix
0 days 02:08:11.966000,2,0 days 00:01:37.971000,39,,,0 days 00:00:31.148000,0 days 00:00:42.760000,0 days 00:00:24.063000,0 days 02:07:05.143000,0 days 02:07:47.903000,0 days 02:08:11.966000,235.0,251.0,282.0,,False,HARD,9.0,True,3,0 days 02:06:33.995000,Williams,SAR,1,True,2023-03-05 16:07:35.844,1,Bahrain Grand Prix
0 days 02:10:05.719000,2,0 days 00:01:53.753000,40,,0 days 02:10:03.987000,0 days 00:00:31.202000,0 days 00:00:48.556000,0 days 00:00:33.995000,0 days 02:08:43.168000,0 days 02:09:31.724000,0 days 02:10:05.719000,234.0,163.0,,,False,HARD,10.0,True,3,0 days 02:08:11.966000,Williams,SAR,26,False,2023-03-05 16:09:13.815,1,Bahrain Grand Prix
0 days 02:12:11.333000,2,0 days 00:02:05.614000,41,0 days 02:10:29.016000,,0 days 00:00:59.069000,0 days 00:00:42.812000,0 days 00:00:23.733000,0 days 02:11:04.788000,0 days 02:11:47.600000,0 days 02:12:11.333000,142.0,250.0,284.0,220.0,False,SOFT,1.0,True,4,0 days 02:10:05.719000,Williams,SAR,67,False,2023-03-05 16:11:07.568,1,Bahrain Grand Prix
0 days 02:13:47.370000,2,0 days 00:01:36.037000,42,,,0 days 00:00:30.492000,0 days 00:00:41.875000,0 days 00:00:23.670000,0 days 02:12:41.825000,0 days 02:13:23.700000,0 days 02:13:47.370000,237.0,255.0,285.0,309.0,True,SOFT,2.0,True,4,0 days 02:12:11.333000,Williams,SAR,1,True,2023-03-05 16:13:13.182,1,Bahrain Grand Prix
0 days 02:15:24.171000,2,0 days 00:01:36.801000,43,,,0 days 00:00:30.693000,0 days 00:00:42.146000,0 days 00:00:23.962000,0 days 02:14:18.063000,0 days 02:15:00.209000,0 days 02:15:24.171000,,247.0,290.0,,False,SOFT,3.0,True,4,0 days 02:13:47.370000,Williams,SAR,1,True,2023-03-05 16:14:49.219,1,Bahrain Grand Prix
0 days 02:17:01.578000,2,0 days 00:01:37.407000,44,,,0 days 00:00:30.808000,0 days 00:00:42.689000,0 days 00:00:23.910000,0 days 02:15:54.979000,0 days 02:16:37.668000,0 days 02:17:01.578000,235.0,248.0,290.0,323.0,False,SOFT,4.0,True,4,0 days 02:15:24.171000,Williams,SAR,1,True,2023-03-05 16:16:26.020,1,Bahrain Grand Prix
0 days 02:18:39.040000,2,0 days 00:01:37.462000,45,,,0 days 00:00:30.743000,0 days 00:00:42.757000,0 days 00:00:23.962000,0 days 02:17:32.321000,0 days 02:18:15.078000,0 days 02:18:39.040000,239.0,250.0,293.0,318.0,False,SOFT,5.0,True,4,0 days 02:17:01.578000,Williams,SAR,1,True,2023-03-05 16:18:03.427,1,Bahrain Grand Prix
0 days 02:20:17.481000,2,0 days 00:01:38.441000,46,,,0 days 00:00:31.144000,0 days 00:00:43.267000,0 days 00:00:24.030000,0 days 02:19:10.184000,0 days 02:19:53.451000,0 days 02:20:17.481000,234.0,250.0,292.0,327.0,False,SOFT,6.0,True,4,0 days 02:18:39.040000,Williams,SAR,1,True,2023-03-05 16:19:40.889,1,Bahrain Grand Prix
0 days 02:21:54.708000,2,0 days 00:01:37.227000,47,,,0 days 00:00:31.054000,0 days 00:00:42.356000,0 days 00:00:23.817000,0 days 02:20:48.535000,0 days 02:21:30.891000,0 days 02:21:54.708000,237.0,258.0,284.0,328.0,False,SOFT,7.0,True,4,0 days 02:20:17.481000,Williams,SAR,1,True,2023-03-05 16:21:19.330,1,Bahrain Grand Prix
0 days 02:23:31.776000,2,0 days 00:01:37.068000,48,,,0 days 00:00:30.916000,0 days 00:00:42.280000,0 days 00:00:23.872000,0 days 02:22:25.624000,0 days 02:23:07.904000,0 days 02:23:31.776000,236.0,256.0,284.0,308.0,False,SOFT,8.0,True,4,0 days 02:21:54.708000,Williams,SAR,1,True,2023-03-05 16:22:56.557,1,Bahrain Grand Prix
0 days 02:25:09.001000,2,0 days 00:01:37.225000,49,,,0 days 00:00:30.906000,0 days 00:00:42.422000,0 days 00:00:23.897000,0 days 02:24:02.682000,0 days 02:24:45.104000,0 days 02:25:09.001000,,253.0,284.0,,False,SOFT,9.0,True,4,0 days 02:23:31.776000,Williams,SAR,1,True,2023-03-05 16:24:33.625,1,Bahrain Grand Prix
0 days 02:26:46.291000,2,0 days 00:01:37.290000,50,,,0 days 00:00:30.955000,0 days 00:00:42.418000,0 days 00:00:23.917000,0 days 02:25:39.956000,0 days 02:26:22.374000,0 days 02:26:46.291000,237.0,256.0,284.0,,False,SOFT,10.0,True,4,0 days 02:25:09.001000,Williams,SAR,1,True,2023-03-05 16:26:10.850,1,Bahrain Grand Prix
0 days 02:28:23.763000,2,0 days 00:01:37.472000,51,,,0 days 00:00:31.024000,0 days 00:00:42.523000,0 days 00:00:23.925000,0 days 02:27:17.315000,0 days 02:27:59.838000,0 days 02:28:23.763000,235.0,257.0,284.0,,False,SOFT,11.0,True,4,0 days 02:26:46.291000,Williams,SAR,1,True,2023-03-05 16:27:48.140,1,Bahrain Grand Prix
0 days 02:30:01.219000,2,0 days 00:01:37.456000,52,,,0 days 00:00:31.031000,0 days 00:00:42.485000,0 days 00:00:23.940000,0 days 02:28:54.794000,0 days 02:29:37.279000,0 days 02:30:01.219000,,257.0,284.0,309.0,False,SOFT,12.0,True,4,0 days 02:28:23.763000,Williams,SAR,1,True,2023-03-05 16:29:25.612,1,Bahrain Grand Prix
0 days 02:31:38.881000,2,0 days 00:01:37.662000,53,,,0 days 00:00:31.044000,0 days 00:00:42.593000,0 days 00:00:24.025000,0 days 02:30:32.263000,0 days 02:31:14.856000,0 days 02:31:38.881000,236.0,259.0,284.0,308.0,False,SOFT,13.0,True,4,0 days 02:30:01.219000,Williams,SAR,1,True,2023-03-05 16:31:03.068,1,Bahrain Grand Prix
0 days 02:33:16.817000,2,0 days 00:01:37.936000,54,,,0 days 00:00:31.046000,0 days 00:00:42.824000,0 days 00:00:24.066000,0 days 02:32:09.927000,0 days 02:32:52.751000,0 days 02:33:16.817000,235.0,255.0,284.0,309.0,False,SOFT,14.0,True,4,0 days 02:31:38.881000,Williams,SAR,1,True,2023-03-05 16:32:40.730,1,Bahrain Grand Prix
0 days 02:34:55.133000,2,0 days 00:01:38.316000,55,,,0 days 00:00:31.122000,0 days 00:00:43.107000,0 days 00:00:24.087000,0 days 02:33:47.939000,0 days 02:34:31.046000,0 days 02:34:55.133000,236.0,254.0,284.0,,False,SOFT,15.0,True,4,0 days 02:33:16.817000,Williams,SAR,1,True,2023-03-05 16:34:18.666,1,Bahrain Grand Prix
0 days 02:36:34.759000,2,0 days 00:01:39.626000,56,,,0 days 00:00:31.157000,0 days 00:00:44.242000,0 days 00:00:24.227000,0 days 02:35:26.290000,0 days 02:36:10.532000,0 days 02:36:34.759000,,250.0,285.0,,False,SOFT,16.0,True,4,0 days 02:34:55.133000,Williams,SAR,1,True,2023-03-05 16:35:56.982,1,Bahrain Grand Prix
0 days 01:04:26.243000,20,,1,0 days 00:23:56.085000,,,0 days 00:00:46.858000,0 days 00:00:25.043000,,0 days 01:04:01.291000,0 days 01:04:26.322000,235.0,241.0,280.0,243.0,False,HARD,1.0,True,1,0 days 01:02:36.652000,Haas F1 Team,MAG,2,False,2023-03-05 15:03:38.501,1,Bahrain Grand Prix
0 days 01:06:07.764000,20,0 days 00:01:41.521000,2,,,0 days 00:00:32.420000,0 days 00:00:44.355000,0 days 00:00:24.746000,0 days 01:04:58.663000,0 days 01:05:43.018000,0 days 01:06:07.764000,231.0,242.0,280.0,306.0,False,HARD,2.0,True,1,0 days 01:04:26.243000,Haas F1 Team,MAG,2,True,2023-03-05 15:05:28.092,1,Bahrain Grand Prix
0 days 01:07:49.742000,20,0 days 00:01:41.978000,3,,,0 days 00:00:31.821000,0 days 00:00:45.009000,0 days 00:00:25.148000,0 days 01:06:39.585000,0 days 01:07:24.594000,0 days 01:07:49.742000,227.0,237.0,286.0,294.0,False,HARD,3.0,True,1,0 days 01:06:07.764000,Haas F1 Team,MAG,1,True,2023-03-05 15:07:09.613,1,Bahrain Grand Prix
0 days 01:09:30.515000,20,0 days 00:01:40.773000,4,,,0 days 00:00:31.755000,0 days 00:00:44.045000,0 days 00:00:24.973000,0 days 01:08:21.497000,0 days 01:09:05.542000,0 days 01:09:30.515000,229.0,239.0,284.0,303.0,False,HARD,4.0,True,1,0 days 01:07:49.742000,Haas F1 Team,MAG,1,True,2023-03-05 15:08:51.591,1,Bahrain Grand Prix
0 days 01:11:11.855000,20,0 days 00:01:41.340000,5,,,0 days 00:00:31.769000,0 days 00:00:44.572000,0 days 00:00:24.999000,0 days 01:10:02.284000,0 days 01:10:46.856000,0 days 01:11:11.855000,228.0,239.0,280.0,314.0,False,HARD,5.0,True,1,0 days 01:09:30.515000,Haas F1 Team,MAG,1,True,2023-03-05 15:10:32.364,1,Bahrain Grand Prix
